Time,Joint4,Joint5
3.775792121887207,60.00009487806651,0.23538583821745798
3.785794973373413,60.00949394455257,0.25560405815113046
3.7957966327667236,59.98180660559975,0.2298032037890242
3.805798292160034,59.941677786644384,0.2306731831002334
3.815800189971924,59.86491939239997,0.23161657021443754
3.825802803039551,59.74564012790778,0.23217935626250588
3.8358047008514404,59.540976539755704,0.23232526375530171
3.845806121826172,59.246723700996256,0.23207302289598816
3.855807065963745,58.981923414492066,0.2308306161710064
3.8658077716827393,58.610697932980756,0.22969414252034703
3.875808000564575,58.03868052660803,0.22929997105518807
3.8858087062835693,57.33789237432844,0.2279668728598587
3.8958094120025635,56.49996839756687,0.22822716242637095
3.9058120250701904,55.728242789071814,0.2276628181625815
3.9158124923706055,54.9758929446491,0.22782661304040389
3.9258127212524414,54.151168487693155,0.22742525221173426
3.935814619064331,53.25252034192585,0.2275436683644229
3.9458165168762207,52.27965999054417,0.22728337945951693
3.9558167457580566,51.23208547492353,0.22734364624076242
3.965818405151367,49.94381393700157,0.2268248275151368
3.9758214950561523,48.197462575970356,0.22595897770630846
3.9858219623565674,46.497200447348554,0.22569728323271387
3.9958221912384033,44.46922270292509,0.22430505862447875
4.005824089050293,42.29859750071008,0.2225921632356398
4.015825033187866,39.98993231201719,0.22051900534707508
4.025825262069702,37.5487077858481,0.21871568828925325
4.0358264446258545,34.98253939893571,0.21588926018921
4.045828580856323,32.29863714339157,0.21276487162599805
4.0558295249938965,29.504554868861476,0.2099364474981798
4.065831661224365,26.609539474447676,0.2068314665840139
4.075834512710571,23.62411908209234,0.2021850782611879
4.085835218429565,20.556700921539484,0.19806435423920526
4.0958380699157715,17.41413820266491,0.1957457415738878
4.105839490890503,14.213391131192568,0.19168444077091693
4.115840435028076,10.968843737503619,0.1857138049695447
4.1258416175842285,7.6819626918053014,0.18181029950298302
4.135843515396118,4.368036569024135,0.17678003776985476
4.145845651626587,1.0410002660494515,0.17137684796583666
4.155847787857056,-2.28528510755966,0.16522892857545862
4.16584849357605,-5.276022036170818,0.15996410740616152
4.175849914550781,-8.579437339460869,0.15196232138743054
4.185850143432617,-11.84790393285786,0.14424034716320597
4.1958513259887695,-15.075267199185229,0.1365985263466609
4.2058515548706055,-18.2471714808204,0.12933680099273565
4.2158522605896,-21.352797511066118,0.12179063696642582
4.225853443145752,-24.08337907748567,0.11523862518987087
4.235854864120483,-27.035833471143434,0.10787274542046973
4.245855093002319,-29.89314013589016,0.10016156878204839
4.2558557987213135,-32.91565271618045,0.09197380921192204
4.265857458114624,-35.54488657403731,0.08453362772051146
4.275857925415039,-38.052647341109534,0.07687856260090445
4.285858392715454,-40.43155557418049,0.06941891254702429
4.295859336853027,-42.67595425070585,0.06199375642074927
4.3058600425720215,-44.78009311508606,0.05460857941105948
4.315860271453857,-46.73898256903542,0.047169296788369876
4.3258631229400635,-48.54967668584094,0.03991755434421887
4.335864067077637,-50.05086082878882,0.03331482085487767
4.345865488052368,-51.28146435186227,0.02768610200986253
4.355918645858765,-52.6833889859065,0.020629538643949903
4.365921258926392,-53.93427556545289,0.013519856701075078
4.476447105407715,-59.37726889925487,-0.040358963872733036
4.48644757270813,-59.455086695080126,-0.0436570659084513
4.49644923210144,-59.02533377352528,-0.07098143491518623
4.506449937820435,-59.050033148641056,-0.06868039308767167
4.51645040512085,-59.03109254331098,-0.06047713384046299
4.526451587677002,-58.96328341214536,-0.05740134834221041
4.53645658493042,-58.82469826386218,-0.05876699979617093
4.546458005905151,-58.62397308838647,-0.05962169852349406
4.556459426879883,-58.38129067262843,-0.059700072410116836
4.566460609436035,-57.98966533966184,-0.06876191107584992
4.576462507247925,-57.52881465328326,-0.0720399294230041
4.586463689804077,-56.89318812257686,-0.07449268617632424
4.59646463394165,-56.121126234944924,-0.07639679733014255
4.606465816497803,-55.20676835462688,-0.07707277079854187
4.616468667984009,-54.145248198383534,-0.0765385007580762
4.626469850540161,-52.93321375496763,-0.07575446774590755
4.636472463607788,-51.85343287103629,-0.07439203660407091
4.646472692489624,-50.67554159843638,-0.07295016363511743
4.656474828720093,-49.064733294057255,-0.07092769835263275
4.666475057601929,-47.30091173788418,-0.06820992227446133
4.676476716995239,-45.386523128467275,-0.06539635974461099
4.686476945877075,-43.324561318177444,-0.06226355790726741
4.69648003578186,-41.119539097483965,-0.05866286597537182
4.706481695175171,-38.77652868027784,-0.0550127652288545
4.716484308242798,-36.30222280502614,-0.051009474779047444
4.726486921310425,-33.70350793086514,-0.04647399549439942
4.736489534378052,-30.988119614532348,-0.04189675994342923
4.746491432189941,-28.164575837331377,-0.03658681063075465
4.756495475769043,-25.242687379294196,-0.030903470690828022
4.766500949859619,-22.536219152799553,-0.025639352771839215
4.7765021324157715,-19.765396087759346,-0.019782013881011192
4.786503791809082,-16.62029100073747,-0.012974795632448372
4.796505689620972,-13.415614458351254,-0.0059411173254770525
4.806508779525757,-10.490520806181635,0.0009897375868816928
4.816510200500488,-7.204902210354512,0.008756173045447705
4.826513051986694,-3.889708345867997,0.0163641072831354
4.836514711380005,-0.8996921695096702,0.024602876707305255
4.846516132354736,2.427778975986352,0.03282310444141636
4.856518030166626,5.419430534462652,0.039022640914335244
4.866518497467041,8.719713152299997,0.04735597610393307
4.876519203186035,11.987994895947978,0.053721752102333376
4.886521339416504,15.213003775133757,0.06098189972027755
4.896522521972656,18.386751389198857,0.06843112184615954
4.90652322769165,21.493282582202557,0.07571243553461034
4.916524410247803,24.521519460002125,0.08429519108640818
4.926527500152588,27.756129672491383,0.09236810544499961
4.936528444290161,30.59465745654445,0.09923192471974157
4.946530818939209,33.3231031396007,0.10759641833902277
4.9565324783325195,35.42624280240976,0.11322489248015026
4.966533184051514,37.45110541406403,0.11896119727075534
4.976536273956299,39.15553118457708,0.12368717765600512
4.986538648605347,41.251984884949536,0.12951262739015681
4.996539115905762,43.449872276070266,0.13636390130053433
5.006540536880493,45.306119374166286,0.14208711732854962
5.016541481018066,47.22994915397522,0.14751564861760172
5.0265421867370605,49.00428912329295,0.1527434913014238
5.036542892456055,50.47116490784256,0.15785376606303106
5.046545028686523,51.95683652574547,0.16234714304637113
5.056545257568359,53.2905052731109,0.16643070580551034
5.06654691696167,54.361442532847924,0.17072401648982982
