Time,Joint4,Joint5
3.4544312953948975,60.00131746581414,0.10160981279310985
3.4644317626953125,59.950349094649106,0.11442849633054086
3.4744348526000977,59.983471155833946,0.10770234536046971
3.4844367504119873,59.96635931094437,0.10504131110786742
3.4944372177124023,59.9055557228214,0.10296658512177632
3.5044384002685547,59.76790433802691,0.10148778318130715
3.5144410133361816,59.58692060049879,0.10065779784435173
3.524441719055176,59.26773404194884,0.09713440617648575
3.534444570541382,58.86906693816463,0.09605132931684769
3.544447183609009,58.35610460903851,0.09534041622467773
3.554450035095215,57.71855486417101,0.0946273547247142
3.564450740814209,56.9495681960704,0.09433745460982876
3.574451446533203,56.04078123125333,0.09411049834606174
3.5844533443450928,54.98729160483203,0.09392082638487055
3.5944550037384033,53.78517048478259,0.09374481508363841
3.6044580936431885,52.574016358136554,0.09357244485804762
3.6144587993621826,51.083529284135196,0.09329157632730165
3.624459981918335,49.61178469742826,0.09292207721032746
3.634460210800171,47.8328225083653,0.09231605803203637
3.6444618701934814,45.90477597496847,0.09150909016982632
3.654463052749634,44.25724180035652,0.09069650651864897
3.6644644737243652,42.29503860310181,0.08951444885133318
3.6744678020477295,40.45705361347933,0.08831788619050193
3.6844701766967773,38.28769424256788,0.08674634931772829
3.694471836090088,35.75669395832931,0.08473044159876722
3.704474925994873,33.10579306042577,0.08246664014955411
3.714475393295288,30.343017894666104,0.0798348674527287
3.7244770526885986,27.476889214541654,0.07700874333300324
3.7344772815704346,24.516681994109927,0.073851523019146
3.744478225708008,21.472090676028024,0.07045183726078935
3.7544801235198975,18.353376373915772,0.0667620780167838
3.7644803524017334,15.171134828135045,0.06278361035656842
3.7744812965393066,11.936381526688596,0.05849535032545177
3.7844831943511963,8.66040198576163,0.053897914827992784
3.7944858074188232,5.354733265496965,0.04898763024231572
3.8044865131378174,2.031091526713941,0.04374261073045089
3.8144893646240234,-1.2987157902294242,0.03817647983167109
3.8244926929473877,-4.622750660319691,0.032197034967077584
3.8344953060150146,-7.930813488476966,0.024886131062954446
3.844496250152588,-11.208629584565458,0.017638481595643487
3.854498863220215,-14.444977331862106,0.009756611977245082
3.864502191543579,-17.628673134881822,0.002426327391464662
3.8745038509368896,-20.748843161036483,-0.005007735674233186
3.884505271911621,-23.794841222965562,-0.012506982085756213
3.894505739212036,-26.757738121928906,-0.01961299047474284
3.904507875442505,-29.62533144640014,-0.027460909686505403
3.914510726928711,-32.39086741190353,-0.035379424804470976
3.9245169162750244,-35.04306018395188,-0.04283452175051266
3.934518814086914,-37.57375739444433,-0.0500150581119199
3.944519519805908,-39.74363802408866,-0.056621389572040735
3.9545223712921143,-42.028243314356594,-0.06394410939181303
3.9645254611968994,-44.173695668606,-0.07146761434003433
3.9745259284973145,-46.17645083328007,-0.07869552820056844
3.984527111053467,-48.03238605447083,-0.08710956316060249
3.994530200958252,-49.8982271216101,-0.09367992388784162
4.004531383514404,-51.29043658500106,-0.10129442052481914
4.014533042907715,-52.69196543075661,-0.10824270922706777
4.024534225463867,-53.823296515490426,-0.11310584852901948
4.034537315368652,-54.83603340084949,-0.12049370004805758
4.1449058055877686,-59.36605444553321,-0.16636706588302808
4.154906511306763,-59.450526919603455,-0.1696930489480973
4.164906978607178,-59.08413703880687,-0.1926158196537472
4.174908399581909,-59.073272244586086,-0.18663413383500488
4.184910297393799,-59.045484155274174,-0.18224790760775902
4.194913148880005,-58.97008002573477,-0.18099261522822122
4.204913377761841,-58.8253995567361,-0.18030395061262172
4.214914321899414,-58.59511897935385,-0.1816061314899097
4.22491455078125,-58.229161432552395,-0.1845634919427954
4.234914779663086,-57.84065491764906,-0.1920188627970867
4.244916200637817,-57.22682305864259,-0.1981153925232856
4.254919052124023,-56.602568044263165,-0.20045654205817806
4.264921426773071,-55.95300276743883,-0.2014817998620906
4.274922847747803,-55.21377575581233,-0.20191442339927984
4.284924745559692,-54.26864664485362,-0.20157805715519683
4.294924974441528,-53.326225457226776,-0.20092619700893616
4.3049256801605225,-52.28575522317905,-0.19970093536212274
4.314928770065308,-50.997385247356064,-0.19790757963698863
4.324930429458618,-49.743322386391405,-0.1958313341116374
4.33493185043335,-48.3966173447631,-0.19356282936411198
4.344932794570923,-46.7602749453837,-0.1910814420364544
4.354933738708496,-45.203970256169015,-0.18694878700045184
4.364935398101807,-43.3423665041745,-0.18353027870834562
4.374935626983643,-41.590345672326585,-0.18033828470208746
4.384936571121216,-39.7480672809564,-0.17641549332956358
4.394937753677368,-37.57400392792844,-0.17272704596177213
4.4049389362335205,-35.553692207349336,-0.16770277386865956
4.414940595626831,-33.45686915562323,-0.16442452599435955
4.4249427318573,-31.2847941014507,-0.1604234273008637
4.4349446296691895,-28.758133212349723,-0.15536293508711885
4.444945812225342,-26.443436354071697,-0.15170537551281404
4.454946279525757,-23.767125801611943,-0.14576281260050228
4.464946985244751,-21.024366914985865,-0.13953219216867957
4.47494912147522,-18.220560105641194,-0.13378371362778524
4.484950542449951,-15.364332707492244,-0.1274664115708978
4.49495267868042,-12.13907885785384,-0.1200390544893332
4.5049543380737305,-8.870495691970236,-0.11230590018915808
4.5149548053741455,-5.5701995043041785,-0.10429944924960358
4.524955749511719,-2.249913237692723,-0.09608800161358039
4.534956932067871,0.7456567055737702,-0.0885718724054556
4.544957160949707,4.071099135389644,-0.0803127906815756
4.554958820343018,7.381847374809133,-0.07225328315121987
