Time,Joint4,Joint5
3.7712576389312744,60.00138471362976,0.2342938121870938
3.7812581062316895,60.00851740998866,0.25490812425704723
3.7912611961364746,59.97972260790552,0.22980639690949198
3.8012642860412598,59.93788445728281,0.2303334687720359
3.811265707015991,59.85618022077024,0.23090564994907356
3.8212687969207764,59.712765842257866,0.2317029393866957
3.831270694732666,59.49119602895914,0.23133087970458432
3.84127140045166,59.18083794366341,0.22992533301763152
3.851274251937866,58.76167483156423,0.22963904213268926
3.861276149749756,58.224252195309575,0.22854594270751055
3.8712868690490723,57.562979530140794,0.22801833824352857
3.881289005279541,56.76686201679464,0.22696736435358428
3.8912909030914307,55.83015423710392,0.2270429417176567
3.9012932777404785,54.74832631491715,0.2267343406112472
3.9112939834594727,53.51721934860955,0.22687517321480993
3.921295642852783,52.13466075128144,0.2269282519105171
3.931295871734619,50.60038371951991,0.226417181755002
3.9412972927093506,48.91451939128913,0.22558174010916454
3.9512994289398193,47.45669608666865,0.2255696325906442
3.9613001346588135,45.50179168084943,0.22426406118059206
3.9713029861450195,43.40204399085825,0.22270889852706016
3.9813199043273926,41.39147653465186,0.2214536027898744
3.991320848464966,39.512120186490954,0.21965005100971238
4.001323461532593,37.79895091524121,0.21812167174710423
4.011326313018799,35.765209670649696,0.2160556783724528
4.021327972412109,33.654824663948155,0.21384916783030367
4.031329870223999,31.47113002847611,0.21143725388891718
4.041333198547363,29.2194338967415,0.2086311545685391
4.051333665847778,26.902962856713053,0.2065190820503606
4.061334609985352,24.52838743111687,0.20319621994401144
4.071335077285767,22.095732034007526,0.20119712206430773
4.081338405609131,19.618677772132,0.19661097498480687
4.091339826583862,17.098175848479002,0.19384799117097118
4.1013405323028564,14.5363083793089,0.19098174831843684
4.111342668533325,11.94704571697821,0.18682807582540614
4.121348142623901,8.998670335522956,0.18316675942907026
4.131350517272949,6.026699345420994,0.17834808672519828
4.141352653503418,2.7064008443104006,0.1730126582684522
4.151355504989624,-0.6215302805618744,0.16718149632938792
4.1613569259643555,-3.618136485712925,0.1624737534616209
4.171357154846191,-6.598817132239755,0.1561788494824337
4.181358337402344,-6.598817132239755,0.1561788494824337
4.191359281539917,-9.891975285461239,0.14772060236177356
4.20136022567749,-12.823366960628675,0.14102853608451202
4.211360454559326,-16.0337782367526,0.1336949770550937
4.2213616371154785,-19.186905224428163,0.12648858313129008
4.231362581253052,-22.57533005140466,0.11840523980040989
4.241363048553467,-25.57144611714477,0.11081649017005336
4.251364469528198,-28.191230695205647,0.10409329043534804
4.2613911628723145,-31.008104745616098,0.09670412237322976
4.271392345428467,-33.45117818657417,0.08981576170437502
4.281393527984619,-36.05644290082629,0.08232315705242624
4.29139518737793,-38.53900462387565,0.07484736394161147
4.301395654678345,-40.891345843156195,0.0672639484109619
4.311395883560181,-43.10801960153296,0.059849547661119926
4.32149600982666,-44.9824557177624,0.05310271749547636
4.331496715545654,-46.9265972602691,0.04579339393864602
4.341497182846069,-48.37542854542781,0.0399888075399848
4.3514978885650635,-49.72756592553152,0.03409633055114067
4.361499547958374,-51.13288010870348,0.027592418476564552
4.371501684188843,-52.14081660266171,0.02257356021620434
4.38150429725647,-53.20151298234121,0.017018385706847248
4.391505002975464,-54.16621925900964,0.01157061388923912
4.4944891929626465,-59.32389684002974,-0.039150572935243155
4.504490613937378,-59.32389684002974,-0.039150572935243155
4.514495372772217,-58.85364940109731,-0.08326895963964653
4.52449893951416,-58.90952776765989,-0.08017653985241968
4.53450870513916,-58.91752628264305,-0.06513071818418405
4.5445098876953125,-58.88194545780241,-0.056065501327307594
4.5545103549957275,-58.78122143186837,-0.04889991149541581
4.564512252807617,-58.597615357214835,-0.044107368079108006
4.574513912200928,-58.3169433276565,-0.04288626846599943
4.584516286849976,-57.92689393233794,-0.04423265627635383
4.594519138336182,-57.44249935482189,-0.06336778871888808
4.60452127456665,-56.80773161487907,-0.07060657211461388
4.614522218704224,-56.0300858719038,-0.07419489243488037
4.624524354934692,-55.10637749838746,-0.0762926701133963
4.634524583816528,-54.03273872569188,-0.0773659803966509
4.644526720046997,-52.80603668971608,-0.07708708167038823
4.654527425765991,-51.42427641892208,-0.0758961094060444
4.664528131484985,-49.8866680792036,-0.07393710990700914
4.674530029296875,-48.19353507314275,-0.07115199437690264
4.68453049659729,-46.34688920482941,-0.0677466268881817
